"629","Manzana Vineyard","random","false","!"
"630","Singerriedel Smaragd","Drinks","false","!"
"631","Château de Lavernette","Drinks","true","!"
"632","Els Ameliers","Art","true","!"
"633","Big Bad Zin","Art","true","!"
"634","Back Seat Blonde","Drinks","false","!"
"635","Henry's Blend","Drinks","true","!"
"636","Bragger","Drinks","false","!"
"637","Bianco di Ceparano","random","true","!"
"638","Mort's Block Watervale","random","true","638"
"639","Ipso Zuc di Volpe","random","true","639"
"640","Foundry","random","true","!"
"641","Roche Volcanique","Food","true","!"
"642","Emmaline Ann Vineyard","Food","true","642"
"643","Les Porrets Saint-Georges Premier Cru","random","false","643"
"644","Q do E Encontro Preto Branco Reserva","Art","false","644"
"645","Somontes","Food","true","!"
"646","L'Emozione","Drinks","true","!"
"647","Oakley Eighty-Two","Food","false","!"
"648","Quinta Generación","random","true","648"
"649","Lot #37 Maipo Alto","Food","true","649"
"650","La Crémant de Clément Brut","Art","false","650"
"651","Vinha Padre Pedro Reserva Viognier-Arinto","Art","true","!"
"652","Campora","random","true","652"
"653","Saint-Jean-de-la-Porte","Art","false","653"
"654","Single Vineyard La Coupelle","random","true","654"
"655","Pallaretta","Art","false","655"
"656","Rosato Secco","random","false","656"
"657","Proprietor's Reserve Ottimo","Art","true","!"
"658","Yverdon Vineyard Estate","random","true","658"
"659","Lonehawk","Drinks","true","659"
"660","Terra de Fic 2","Art","false","660"
"661","Reserve Barrancas Vineyards","Art","false","!"
"662","Merida Del Part Vineyard","Drinks","false","662"
"663","Fleurs de Savagnin","Food","true","!"
"664","Founder's Selection","Food","false","!"
"665","Rinaldi Vineyard","Drinks","true","!"
"666","25 Barricas","Art","false","!"
"667","Don Feli","Food","true","!"
"668","Alves Vieira Branco","Art","true","668"
"669","Two Storms","random","false","669"
"670","Rouge Du Tusque","Food","false","!"
"671","Nubiola","Food","true","!"
"672","El Primavera","Art","false","!"
"673","Potelle Two","random","true","673"
"674","Georges III Vineyard","Drinks","true","674"
"675","Infinie","Drinks","false","!"
"676","Bodacious Brunette","Food","true","676"
"677","Stoney Vine Vineyard","Food","true","!"
"678","Passionnément Sur Lie","random","false","678"
"679","Cuvée des Lys Brut Blanc de Blancs","Drinks","true","679"
"680","Accerto","Drinks","false","680"
"681","Zotzenberg Grand Cru","random","false","681"
"682","Niederberger","Art","true","682"
"683","Vintage Extra Brut","Drinks","true","683"
"684","Der Königsberg","random","false","684"
"685","Agiorgitiko by Gaia","Drinks","false","!"
"686","Come un volo","Food","true","!"
"687","Bolney Bubbly","random","false","!"
"688","Artisan Collection","random","false","688"
"689","Ca' Fiui","Food","false","!"
"690","Silex Cuvée Maxime","Food","true","!"
"691","Maschio dei Cavalieri Brut Rive di Colbertaldo","Drinks","true","691"
"692","Prestige 50 Amontillado Viejísimo","random","false","!"
"693","West Vineyard Tradizionale","Art","true","!"
"694","Yacochuya","random","true","!"
"695","Schrazhofberger Spätlese","Drinks","false","!"
"696","Grande Vadio","Food","false","!"
"697","Il Costone","Art","false","697"
"698","Milesimé Brut Reserva","Food","false","!"
"699","Vinas 3","Drinks","true","!"
"700","Clifton Vineyard","Food","false","700"
"701","Chemin de Fer","Art","false","!"
"702","Rosé Metodo Classico","random","true","!"
"703","Cuvée Luke Saralee's Vineyard","Food","true","703"
"704","Condesa Real Premium Blend","Drinks","true","!"
"705","Bergweingarten","Food","false","!"
"706","Les Gourmands Rouge","Art","true","706"
"707","Dry White","Food","true","707"
"708","Vineyard Creations","Drinks","false","708"
"709","Merlettaie","Art","false","709"
"710","Lunarae","Food","true","710"
"711","The King's Favour Waihopai","random","false","711"
"712","Catarina","random","false","!"
"713","River's Edge","Drinks","true","713"
"714","Tenuta Col Santago Undici","Art","true","!"
"715","Winemaker's Reserve Peters Vineyard","Drinks","true","!"
"716","Sarmentu","random","true","!"
"717","Riserva Famiglia Zingarelli","Art","false","717"
"718","Impronta","random","false","718"
"719","Conceito","random","false","!"
"720","Cuvée Montesquieu","Food","false","720"
"721","Crazy Creek Reserve","Art","true","!"
"722","Perwolff","Food","false","!"
"723","Brand Grand Cru Vieilles Vignes","Art","false","!"
"724","Sottocastello","Food","true","!"
"725","Carl Reserve","Art","true","725"
"726","Saulheimer Kalkstein Trocken","Drinks","false","726"
"727","Frisson d'Automne","random","false","727"
"728","La Traversagna","Food","true","728"
"729","Whistling Hills Estate Vineyard","Art","true","!"
"730","La Prohibición","random","true","730"
"731","Cuvée Trockenbeerenauslese","Art","false","!"
"732","Red Paintbrush","Food","false","!"
"733","Dundee Hills Vineyards","random","false","733"
"734","Schafleiten","random","true","734"
"735","Due Figli","random","true","735"
"736","Gaudium Gran Vino","random","false","!"
"737","Prélude Grands Crus Brut","Drinks","false","!"
"738","Podere della Sala","Art","false","!"
"739","Rhône de Robles","Art","true","739"
"740","Crios Rosé of","Drinks","true","740"
"741","de Pressée","Drinks","true","741"
"742","Chevalier Famaey","random","true","!"
"743","Momentos Reserva","Art","true","!"
"744","Neipperger Schlossberg Spätlese","random","true","744"
"745","Weir Vineyard Méthode Ancienne","random","false","!"
"746","Saint-Albert","Art","false","746"
"747","Pruno Riserva","Food","true","!"
"748","Monte San Piero","Drinks","true","748"
"749","Le Petit","Food","false","749"
"750","Château Belles Eaux Les Coteaux","random","false","750"
"751","Saulheimer Hölle Trockenbeerenauslese","random","true","!"
"752","Morisoli Vineyard","Food","false","!"
"753","La Grenouille Sur Lie","Art","false","753"
"754","C.C. Ranch","random","false","754"
"755","Braunberger Juffer-Sonnenuhr Spatlëse","Drinks","true","!"
"756","Tenuta Nuova","Food","true","756"
"757","Peqeuno João","Food","true","!"
"758","Cuvée Fashion","Food","true","758"
"759","Erbacher Michelmark Erste Lage","Food","false","!"
"760","Coste di Rose Riserva","Drinks","false","760"
"761","Jardinu","Drinks","true","!"
"762","Bien Nacido Vineyard Reserve","Drinks","true","!"
"763","Mattern Ranch","Art","false","763"
"764","Vigna 'Ngena","Drinks","false","!"
"765","Russian Oak","Food","true","765"
"766","Donna Ernestina 18","Drinks","true","!"
"767","Ruisseau","Art","false","!"
"768","Grower's Collection","Art","true","768"
"769","Ruben's Block","Drinks","true","!"
"770","Clone 7 Estate Grown","Drinks","true","770"
"771","Antaeus","Drinks","true","771"
"772","Block Two West","Food","false","!"
"773","Rosalack Auslese","Drinks","false","773"
"774","Brut Réference","random","true","774"
"775","Sarmento Vineyard","Drinks","true","775"
"776","Clisos Crianza","random","false","776"
"777","E16 Selection","Art","true","777"
"778","Famiglia Zingarelli","random","true","!"
"779","Z Cuvee","random","true","!"
"780","Rosé Majeur Brut","Drinks","false","!"
"781","Chloé Extra Brut","random","false","!"
"782","Solist Altenberg","Drinks","true","782"
"783","Frankenstein","random","false","783"
"784","Clos de la Commarine Premier Cru","Food","false","784"
"785","Les Epinets","random","true","!"
"786","Qualité Extra Brut","Food","false","786"
"787","Marly Domaine Hamelin","random","true","787"
"788","Lab Reserva","Drinks","false","!"
"789","Encontro Brut Tinto","Food","false","!"
"790","Passrì di Scrapona","random","true","!"
"791","Auslese Sweet","Drinks","true","!"
"792","Reserva Chardonay","Food","false","792"
"793","Grand Cru Blanc de Blancs Chouilly Brut","Food","true","!"
"794","Pinot Populus","Drinks","false","!"
"795","Caverio","Drinks","true","!"
"796","Cuvée Dagobert","Drinks","false","796"
"797","Méthode Champenoise Brut","Art","false","!"
"798","Ventale","Art","false","!"
"799","Force de Fleurs","Food","true","799"
"800","Vecchio Moro","Drinks","true","!"
"801","Butler Vineyard","Drinks","true","801"
"802","M.C.K. Motor City Kitty","random","true","802"
"803","The Secret","Art","false","803"
"804","Nik. Weis Selection","Art","true","!"
"805","Caravan","random","false","!"
"806","Companhia das Lezírias Catapereiro Reserva","Drinks","true","806"
"807","Clásico Crianza","Drinks","true","807"
"808","Private Bin Unoaked","Art","true","808"
"809","Diecicoppe","Drinks","true","809"
"810","Chiaramonte","Art","true","810"
"811","Génération Dix-Neuf","Drinks","true","811"
"812","L'Odysée Minérale Sur Lie","random","false","812"
"813","Spoletino","Food","true","813"
"814","Chesapeake","Food","false","!"
"815","Algunas Dias Single Vineyard","Drinks","false","815"
"816","Grand'Arte Chardonnay","Drinks","true","816"
"817","Penny Lane Vineyard","Art","true","!"
"818","The Conqueror Klipsun Vineyards","Drinks","true","818"
"819","Rangen de Thann Grand Cru Clos Saint-Théobald","random","true","!"
"820","Directors' Cut","Art","false","!"
"821","Two Vineyard","Art","true","!"
"822","Quid Pro Quo Reserva","random","true","!"
"823","Nectar des Bertrands","Food","true","823"
"824","Brut Sélection","Art","false","824"
"825","Poética Rosé","Drinks","true","!"
"826","Öreg Kiraly Dulo Mad","Drinks","false","!"
"827","VieVité","Food","true","!"
"828","Metoxi X Single Vineyard Xinomavro-Limnio-Cabernet Sauvignon","Drinks","true","!"
"829","Ronc di Jury","Food","true","829"
"830","Naggiar Vineyards","Food","false","830"
"831","Verbiage Blanc","Art","false","!"
"832","Valle d'Oro","Food","true","832"
"833","M. Vigna","Food","false","833"
"834","Vintner's Collection Reserve","Art","false","834"
"835","Sausaler","Food","false","!"
"836","Apogee Red Table Wine","Drinks","true","!"
"837","Amber Ridge Vineyard","Drinks","true","837"
"838","Katherine Corkrum","Art","true","838"
"839","Gualtallary","random","true","839"
"840","Milbrandt","random","true","840"
"841","Aerial Series Block D","Food","false","841"
"842","Merlot de Sainte-Barbe","Drinks","false","842"
"843","Passetemps Premier Cru","Food","false","!"
"844","Asinone","random","true","844"
"845","Podere Monte Maggiore","random","true","845"
"846","Freedom Hill Vineyard","random","false","!"
"847","Sur Lies","Drinks","true","847"
"848","The Big Easy","Food","false","848"
"849","Pinot Noir Cécile","Drinks","false","849"
"850","Brightview","Art","false","!"
"851","Espionage Bon Niche Vineyard","random","false","!"
"852","De Silva","Food","true","852"
"853","Serraboella Riserva","Art","true","!"
"854","Amon-Ra Unfiltered","random","false","854"
"855","The Pixie","Drinks","false","855"
"856","Canoe Ridge Vineyard","Drinks","true","!"
"857","Reserva do Comendador","Art","false","857"
"858","Riserva della Famiglia","Drinks","false","858"
"859","Coucherias Premier Cru","random","false","859"
"860","Prova d'Autore","Food","true","860"
"861","Twelve Barrels","Drinks","true","!"
"862","Abymes Cuvée Gastronomie","random","false","!"
"863","Gáudio Clássico Reserva","random","true","863"
"864","Besoleil","Food","false","!"
"865","Terroirs Brut Rosé","Art","false","!"
"866","La Colina Vineyard Dundee Hills","Art","true","!"
"867","Red Tail Vineyard","Food","true","867"
"868","Curva del Vescovo","Art","false","!"
"869","Kadette","Drinks","false","869"
"870","Rosé Impérial Brut","Art","true","870"
"871","Grosse Reserve","random","true","!"
"872","Lupi e Sirene","Food","true","872"
"873","Lawson Ranch","Drinks","false","!"
"874","Clos Triguedina Petites Cailles","Art","true","!"
"875","Les Amours","Art","true","!"
"876","Colle dei Venti","Food","true","876"
"877","Brolo delle Giare Riserva","Drinks","true","877"
"878","Crianza 1998","Art","true","878"
"879","Bricco San Biagio","Food","false","!"
"880","Selecció","Food","true","880"
"881","Villa de Corullón","Food","false","!"
"882","Rosato di","Art","false","!"
"883","Les Mondes Rondes","random","false","!"
"884","L'Epinet","random","true","884"
"885","Carrément Rouge","Drinks","false","885"
"886","Alma Semillon-Viognier-Pinot Gris","Art","false","886"
"887","Rediviva of the Stones Red","Art","false","887"
"888","Loibner Kreutles Smaragd","Drinks","true","!"
"889","'Na Vota","random","false","!"
"890","Vigna Fiorini Vendemmia Tardiva","Art","false","890"
"891","Limitado","Drinks","true","!"
"892","Trois Terres","random","true","!"
"893","Cat Amongst the Pigeons Nine Lives","random","false","!"
"894","Haut-Marin Cuvée Marine","Food","false","894"
"895","Les Collines","random","false","895"
"896","The Family Secret Indian Springs Ranch","Food","true","!"
"897","Extra Dry Particella 68","Food","false","!"
"898","Arbin Le Coteau d'Albert","Food","false","898"
"899","Garnacha Cabernet","Drinks","true","899"
"900","Cuvée Tenuta Val de Brun Extra Dry","Food","false","900"
"901","Millénaire","Food","true","901"
"902","Three-Four","random","false","902"
"903","Saulheimer Réserve Trocken","Food","true","!"
"904","Victoire","Art","false","904"
"905","Los Chamizal Vineyard","random","true","905"
"906","Hauts-Marconnets Premier Cru","random","false","!"
"907","Headshrinker Sweet Red Blend","random","false","907"
"908","Terra de Promissio Vineyard","Drinks","false","908"
"909","Moscato","random","false","909"
"910","Torre d'Orti Pastoria","Art","false","910"
"911","Foggy Mountain","Drinks","false","!"
"912","Pinot Noir-Merlot","random","false","912"
"913","Jackson Hills","Art","true","!"
"914","Old Vines Dedication Series #26","Art","true","914"
"915","Old Vine Dina's Vineyard","Food","false","!"
"916","The Turk Shiraz-Grenache-Cabernet-Mourvèdre","Drinks","false","!"
"917","Primo Franco Dry","Food","true","!"
"918","Carte d'Or Brut 1.5 liters","Drinks","true","!"
"919","Tassinaia","random","false","!"
"920","T.H. Lo Abarca","Art","false","920"
"921","Jester Sangiovese","Art","true","!"
"922","Sicomoro Riserva","random","true","!"
"923","Quinta do Encontro Q do E","Food","false","923"
"924","Mongovone","Art","false","924"
"925","Stone River","Food","false","925"
"926","The Anchorman","random","true","!"
"927","Thurner","Art","true","927"
"928","Aquilae Bio","Art","true","928"
"929","Sinarra","Food","false","!"
"930","Cuvée Paul","Food","true","930"
"931","Langhorne Crossing","Food","false","931"
"932","St. Magdalener","Food","true","!"
"933","Bulizio","Food","true","!"
"934","Sal May's Discovery Vineyard","random","true","!"
"935","Big Easy","Food","true","!"
"936","Spofford Station Estate","Food","true","!"
"937","Audaz Tinto","Drinks","true","937"
"938","Emmy Stone Tree Vineyard","random","true","!"
"939","Mosaïque Rosé Brut","random","false","!"
"940","The Reveler","Food","true","940"
"941","Les Tourelles de Longueville Barrel Sample","random","true","!"
"942","Bacharacher Spätlese Feinherb","Food","true","!"
"943","Charlotte","random","false","943"
"944","Les Pierres Qui Decident","random","false","!"
"945","Langley Late Harvest","Food","true","945"
"946","La Vicalanda Reserva","Art","false","946"
"947","Relentless","Art","true","!"
"948","Heartland","Food","true","948"
"949","Sangiacomo Road Vineyard Blanc de Blancs","Drinks","true","!"
"950","Harry's Cuvée","Food","false","950"
"951","Ashley's","Drinks","false","951"
"952","Broy Bianco","Drinks","true","!"
"953","Lavendette","Art","false","!"
"954","Cirneco","Food","false","!"
"955","Les Vieilles Vignes Les Clos Grand Cru","Art","false","!"
"956","Wallywood Red","Food","true","956"
"957","Losi Millennium Riserva","random","true","957"
"958","La Palma Reserva","random","false","!"
"959","Vignes Franches Premier Cru","Art","true","959"
"960","Stonewall Vineyard","Food","false","960"
"961","30th Anniversary Cuvée Estate Vineyard","Drinks","false","!"
"962","Vis Terrae","Art","true","962"
"963","Inkblot","random","true","963"
"964","Cuvée Estate Grown","Drinks","true","964"
"965","Belle Epoque Edition Première Brut","Art","true","!"
"966","Tonaghe","random","true","!"
"967","Bernkasteler Kurfürstlay Spätlese","random","false","!"
"968","Brandluft","Art","true","!"
"969","Sonnet #63","Drinks","false","!"
"970","Aamackhnoc","random","true","!"
"971","Woodruff Family Vineyard","Food","true","971"
"972","Sojourner Vineyard Pommard Clone","random","false","972"
"973","Gunselman Bench Vineyard","Art","true","!"
"974","Mounts Family Vineyards","random","false","!"
"975","Goulaine Vieilles Vignes","random","true","975"
"976","Petit Vallons","Food","true","976"
"977","Masseria dei Carmelitani","random","false","!"
"978","Dona Helena Coheita","Drinks","false","978"
"979","Château de Rouffiac Séduction","random","true","979"
"980","Poggio Bestiale","Food","true","!"
"981","Satèn Millesimato","Art","true","!"
"982","Castello del Terriccio","Drinks","false","!"
"983","Santi Nello","random","false","983"
"984","Frizzante","Art","false","984"
"985","Davis Vineyard","random","true","985"
"986","Cuvée Louise Brut","Art","false","986"
"987","Beaune du Château Premier Cru","Art","false","!"
"988","Chateau Quattre","random","true","988"
"989","Camporocco","Art","false","!"
"990","Marie's View Wallula Vineyards","Food","false","!"
"991","Sierra de la Demanda","Art","true","!"
"992","Grganja","random","false","992"
"993","Le Monde en Parle","random","false","993"
"994","Wright Creek","Drinks","true","994"
"995","Vintage Reserve","Drinks","false","995"
"996","Latitud 40+","Food","true","!"
"997","Lily Hill","Drinks","false","!"
"998","Hecklinger Schlossberg R Trocken","random","false","998"
"999","Mr. Blanc","Drinks","false","999"
"1000","Podere Bertarole","random","false","!"
"1001","Campomasua","Food","false","1001"
"1002","Maso Montalto","random","true","1002"
"1003","2 Duas Castas","Drinks","true","!"
"1004","Rio Volpe Vineyard Old Vine","Food","false","!"
"1005","Uno di Nove","Food","true","1005"
"1006","Golden Reserve","random","true","!"
"1007","Villa Oliveira Vinha das Pedras Altas","Drinks","false","!"
"1008","Estrella","Art","true","1008"
"1009","Puccioni Vineyard","Art","true","1009"
"1010","Grignano","Art","true","1010"
"1011","Acte 12 of Sixteen Nineteen","Food","true","!"
"1012","Miramonte Vineyards","Art","false","1012"
"1013","Edelgrund","Drinks","true","1013"
"1014","Gli Angeli","random","false","!"
"1015","Rangen Grand Cru Clos Saint Théobald Vendanges Tardives","Food","false","1015"
"1016","Estate Bottled T23 Unoaked","random","false","1016"
"1017","Brut Rosé Grand Cru","random","true","1017"
"1018","Lia's Vineyard","Drinks","false","!"
"1019","Gattera","Art","true","!"
"1020","Valiñas","random","false","1020"
"1021","Colbello Extra Dry","Art","false","1021"
"1022","Woodhenge","Drinks","true","1022"
"1023","Cuvée de l'Aubigue","Drinks","false","!"
"1024","Granato","random","true","!"
"1025","Sauberg Reserve","random","false","!"
"1026","Dahlia Noir","Food","false","!"
"1027","Upper Russian River","Art","false","!"
"1028","Château de Grézels Prestige","Food","false","1028"
"1029","Das Beste","Art","false","1029"
"1030","The Ratbag","Food","true","1030"
"1031","Charles VII Grande Cuvée le Victorieux Brut","Drinks","true","!"
"1032","Portacinco","random","true","!"
"1033","Limited Release Syrah","Art","true","!"
"1034","Skyland Ridge","random","true","1034"
"1035","BT Spanish Inspiration","random","false","!"
"1036","Epicure","Drinks","true","!"
"1037","Espumante Brut Blanc de Blancs","Drinks","true","1037"
"1038","Tank No. 209","Food","false","!"
"1039","Cape Winemakers Guild Sneeusig","Food","true","1039"
"1040","Les Puechs","random","true","1040"
"1041","Clos de l'Obac","Art","false","!"
"1042","Albesani Santo Stefano Riserva","random","false","!"
"1043","Manna Bianco di Mitterberg","Drinks","true","!"
"1044","Dosterras","Art","false","!"
"1045","Ancient Waters","Art","false","1045"
"1046","Studert Prüm Maximinhof Wehlener Sonnenuhr Spätlese","random","true","!"
"1047","Straight Cab","Art","true","1047"
"1048","Masterpiece Reserve White Wine","Drinks","true","!"
"1049","Villa Blanche","Drinks","false","1049"
"1050","The Nth Degree","Food","false","!"
"1051","Donna Luciana","Food","false","!"
"1052","On the Edge","Drinks","true","1052"
"1053","Haut-Médoc de Haut Bages Libéral","random","false","1053"
"1054","Malterdinger Trocken","Art","false","!"
"1055","Atlântico Gold Label Reserva","Drinks","false","!"
"1056","Primo Cerchio","Food","false","1056"
"1057","Käferberg","Drinks","true","!"
"1058","Tabbor Selezione","random","false","1058"
"1059","Grande Cuvée Brut Millésime","Art","false","!"
"1060","Altosur Rosé","Art","false","!"
"1061","Rocca Sveva","Food","false","!"
"1062","Héritage du Temps","Food","true","!"
"1063","Leiwener Laurentiuslay Erste Lage Spätlese","Drinks","true","!"
"1064","Izbrani","Art","false","!"
"1065","Domaine de la Ferté","Food","true","!"
"1066","Différent","Drinks","false","1066"
"1067","Le Cruste","Art","false","!"
"1068","Causse du Bousquet","random","true","!"
"1069","Pigoudet Première","Food","false","!"
"1070","Camel Hill","random","true","!"
"1071","Soldati Brut","Food","true","1071"
"1072","Brutocao Vineyards","Art","false","1072"
"1073","Hors Classe","Art","false","1073"
"1074","Una Notte","Art","false","1074"
"1075","Originals","random","false","1075"
"1076","Aux Clous Premier Cru","Art","false","1076"
"1077","Hitching Post Cork Dancer","Food","true","1077"
"1078","Burgenlandweiß","Art","false","1078"
"1079","Reserve Collection Blanc de Noir","Drinks","true","1079"
"1080","Cuvée du Soleil Red","Drinks","true","!"
"1081","Barrel Select Cuvée","Food","false","!"
"1082","Yauquen","Drinks","false","!"
"1083","Quail Hill Vineyard Block 10","random","true","1083"
"1084","Abstberg Superior","Drinks","true","!"
"1085","Clos St-Jean Premier Cru","Food","true","!"
"1086","Purato Organic Wine","Drinks","true","!"
"1087","Espino Gran Cuvée","Art","false","!"
"1088","Rosa Nautica","Food","false","1088"
"1089","HD Clásico","Drinks","false","!"
"1090","Castelgiocondo Lamaione","Drinks","false","1090"
"1091","Legado de Farro","Food","true","1091"
"1092","Authentic Red","Food","true","!"
"1093","Wurtele Vineyard","Drinks","false","1093"
"1094","Vigneto Bucerchiale","Art","true","1094"
"1095","In Signo Sagittarii","Art","true","!"
"1096","Le Grand Chemarin","random","true","!"
"1097","Reguengos","Drinks","false","1097"
"1098","Hunnysuckle","Drinks","false","1098"
"1099","Les Dressolles","Food","false","!"
"1100","Ried Holzspur Grande Reserve","random","false","1100"
"1101","Medium-Sweet","Drinks","false","!"
"1102","Dor Rara Neagra-Cabernet Sauvignon","Art","false","!"
"1103","Selezione Limpronta","Food","false","1103"
"1104","Cuvée Annamaria Clementi","Food","true","!"
"1105","Jack Barrett","Art","false","!"
"1106","Esprit de Séduction","random","false","1106"
"1107","Northern","Art","true","1107"
"1108","Estate Grown and Bottled Le Blanc","Food","false","!"
"1109","Orion Eiswein","Drinks","false","1109"
"1110","De Chanceny Brut Rosé","Art","true","1110"
"1111","Domaine des Perdrix La Perrière Premier Cru","random","true","1111"
"1112","Creative Impulse","Drinks","false","!"
"1113","Cliff Edge","Art","true","!"
"1114","Vigna d'Alfiero Riserva","Food","false","1114"
"1115","Kanga's Leap","Drinks","false","1115"
"1116","Finca Remota","Drinks","false","!"
"1117","Presdential","Food","true","!"
"1118","Reserve Quintet","Food","true","1118"
"1119","This is Eleven","Drinks","true","1119"
"1120","Quinta do Valdoeiro Colheita","Art","false","1120"
"1121","Sweet Cuvée","Art","false","!"
"1122","Pierre de Tuf","Art","false","1122"
"1123","Poggio Servale","Drinks","false","!"
"1124","Falletto","random","false","!"
"1125","Les Champréaux","Art","false","!"
"1126","Vriccio","Drinks","false","!"
"1127","Les Hauts de Janeil Syrah","Food","false","1127"
"1128","Torquis","Drinks","false","1128"
"1129","San Saba Vineyard","Drinks","false","!"
"1130","Schatz Family Reserve","Food","true","1130"
"1131","Los Vascos Grande Reserve","random","true","!"
"1132","Private Bin Dry","Drinks","true","!"
"1133","Esoterica","Art","false","!"
"1134","3 Generaciones","Drinks","true","!"
"1135","Barrel 16 Estate Grown","random","false","!"
"1136","Bernier","Food","false","!"
"1137","Underdog Dry","Food","true","!"
"1138","Zafir dulo","Drinks","false","!"
"1139","La Maladière Premier Cru","Art","true","!"
"1140","Sauvignon de la Tour","Art","true","1140"
"1141","Vale de Cavalhos","Art","true","1141"
"1142","Fleur de","Food","false","1142"
"1143","Oxford 1.970","Food","false","1143"
"1144","Three Sixty-Five","Art","true","1144"
"1145","Pavillon Rouge de Château Margaux Barrel Sample","Drinks","false","!"
"1146","Domaine de Thalabert","Food","false","!"
"1147","Carbonile","random","true","1147"
"1148","Pfaffenberg Erste Lage","random","false","!"
"1149","Valley Wines","Drinks","false","!"
"1150","Rangen de Thann Grand Cru Clos Saint-Théobald Vendanges Tardives","Food","true","!"
"1151","Gran Reserva by Richard Bonvin","Drinks","false","1151"
"1152","Lillie Vineyard","Drinks","true","!"
"1153","Luna Roja","Food","true","1153"
"1154","Two Lands","random","false","!"
"1155","Le Viognier","random","true","1155"
"1156","Calidonio","random","true","1156"
"1157","L'Esprit de Chevalier","Drinks","true","1157"
"1158","Os Corvos","random","true","!"
"1159","Cyrus Ryan Vineyard","Art","false","!"
"1160","Brauneberger Juffer Auslese","Drinks","true","!"
"1161","Owl & Crown Estate Reserve","Drinks","true","1161"
"1162","Handal-Denier Vineyard","Art","false","1162"
"1163","Maria Carmela","Drinks","true","1163"
"1164","Forster Stift Eiswein","Art","true","1164"
"1165","Andreza Touriga Nacional-Touriga Franca","Food","false","!"
"1166","House of Morande","random","true","1166"
"1167","Hundspoint","random","true","1167"
"1168","Rivalta","Art","true","!"
"1169","Le Valentane Riserva","Drinks","false","1169"
"1170","Mamma Mia","Drinks","true","!"
"1171","Kloof Street","Drinks","true","1171"
"1172","Intrépide","Food","false","!"
"1173","Le Vivier","Drinks","true","1173"
"1174","StevensMerlot","Art","true","1174"
"1175","Cà Florian","Drinks","true","!"
"1176","Envite Crianza","random","false","1176"
"1177","Champ Gain Premier Cru","Food","true","1177"
"1178","Seis Primas","Drinks","false","!"
"1179","Gran Reserva Origen","Art","false","1179"
"1180","Sonoma County Ranches","Art","true","1180"
"1181","Quinta do Cruzeiro Reserva","Food","false","1181"
"1182","Carrément Blanc","Drinks","false","!"
"1183","Domaine des Deux Roches Vieilles Vignes","Drinks","true","!"
"1184","Bataillière Premier Cru","random","true","1184"
"1185","Heritage Clone","Drinks","false","1185"
"1186","Brut Art Déco","Food","true","1186"
"1187","Cape Winemakers Guild Teen Die Hoog","Food","false","!"
"1188","Real Crianza","Art","true","!"
"1189","Montmains Premier Cru","random","false","!"
"1190","Reserve Speciale","Drinks","true","1190"
"1191","Clos de Nouys Sec","Art","true","1191"
"1192","Grechetto di Todi","Art","true","!"
"1193","Demoiselle Grande Cuvée Brut Rosé","Food","false","!"
"1194","Wegat Vineyard","Art","false","1194"
"1195","Herrenberg Auslese","Art","true","!"
"1196","La Fruitière","random","false","!"
"1197","La Côte Blanche","Food","false","1197"
"1198","Palpite Reserva Branco","random","false","1198"
"1199","Morpheus","random","true","1199"
"1200","Im Sonnenschein Grosses Gewächs","Food","false","!"
"1201","Les Lys Premier Cru","random","true","!"
"1202","Cedar Ranch","Food","false","!"
"1203","Brynnan","Art","true","1203"
"1204","Elyssia Pinot Noir Brut","Art","true","!"
"1205","Dos Ninas Vineyard Therese Vineyards","random","false","1205"
"1206","The Blue Note","Drinks","true","!"
"1207","Jesperson Ranch","Food","true","!"
"1208","Good Times, Bad Times Beckstoffer To Kalon Vineyard","Art","false","1208"
"1209","Dulcinea Late Harvest","Drinks","false","!"
"1210","Sant'Anna","Drinks","false","!"
"1211","Etoile Rosé","Food","false","!"
"1212","Le Orme","Food","false","!"
"1213","Tera Mia Riserva","Food","true","1213"
"1214","Reserve Nature Brut","random","false","1214"
"1215","La Chatellenie","Food","true","!"
"1216","Bon Passe Vineyard","random","false","1216"
"1217","Uccellanda","Drinks","false","1217"
"1218","Wetzel Family Estate Grown and Bottled","Food","false","!"
"1219","Harvest Select Sweet","Food","true","1219"
"1220","Castello d'Alba Reserva","Art","false","1220"
"1221","Abtsberg Superior","random","true","1221"
"1222","Dutton Ranch Freestone Hill Vineyard","Art","true","1222"
"1223","Graticciaia","Art","false","1223"
"1224","Dark & Brooding","Drinks","true","1224"
"1225","Pianissimo Made with Organically Grown Grapes Malbec","Art","false","!"
"1226","Fermentado en Barrica","Food","false","!"
"1227","Valle Zangão","random","true","!"
"1228","Tentation Blanc","Drinks","true","1228"
"1229","Olmo's Reward","Drinks","false","!"
"1230","Cyril Henschke","Food","true","1230"
"1231","Spring Creek Ranch","Art","false","!"
"1232","Bella Vita Vineyard","Food","false","1232"
"1233","Coeur de Presse","random","true","!"
"1234","Winemaker's Select Bin #9","random","true","!"
"1235","Craig's Cuvée","Food","true","!"
"1236","Grand Estates Unoaked","Food","false","!"
"1237","Miraval Millesimato Extra Dry","Drinks","true","1237"
"1238","Limited Release X Clones","Art","false","1238"
"1239","Organic Extra Dry","Art","false","!"
"1240","Uriah Red Wine","Drinks","true","!"
"1241","Quinta da Vargellas Vintage","Drinks","true","!"
"1242","Letter Series B","Food","true","!"
"1243","Moscato Spumante Champagne","random","false","1243"
