"475","1915","40","74.05","12","1","1994-05-19 03:07:05"
"476","813","51","217.38","9","1","1975-03-05 10:06:25"
"477","1819","18","487.89","14","0","1988-10-19 04:17:20"
"478","202","20","83.24","1","1","1987-01-30 13:00:33"
"479","1946","47","196.71","10","0","2011-05-25 23:00:46"
"480","1084","92","348.32","15","1","1987-09-07 14:33:14"
"481","455","0","299.11","9","0","1984-08-26 09:20:22"
"482","1605","4","428.91","20","1","1975-07-18 08:20:50"
"483","896","92","177.80","1","0","1971-03-14 19:17:26"
"484","104","21","379.34","14","1","2016-04-01 19:24:26"
"485","838","58","268.05","8","1","2007-01-23 10:11:54"
"486","142","96","409.15","19","1","1988-09-05 03:19:53"
"487","1084","5","46.68","19","0","1971-08-08 18:01:51"
"488","1329","77","367.47","10","1","2011-08-27 20:21:33"
"489","1272","14","74.75","12","1","1984-10-17 13:55:39"
"490","1314","71","67.52","19","0","2011-05-05 02:05:36"
"491","1883","84","143.47","8","1","1983-10-07 09:05:46"
"492","1092","85","99.26","14","1","2010-07-18 19:54:02"
"493","940","94","129.83","8","1","1996-03-22 16:17:56"
"494","67","2","460.24","2","0","1996-04-30 17:56:28"
"495","56","75","267.63","9","0","1982-05-04 06:23:12"
"496","560","5","278.92","18","0","2007-10-23 07:00:17"
"497","1190","79","245.65","7","1","1983-02-15 20:49:51"
"498","778","2","284.80","5","1","2008-01-21 22:51:53"
"499","1911","70","472.59","2","0","2013-08-07 10:25:13"
"500","926","50","476.48","15","0","2020-03-26 22:46:45"
"501","1447","90","477.04","17","0","1976-05-13 20:50:09"
"502","979","83","163.75","5","1","1988-11-17 01:22:44"
"503","361","66","410.71","15","0","1983-07-06 18:47:19"
"504","827","14","243.59","8","0","2002-02-16 15:23:53"
"505","420","42","323.49","8","0","1975-05-17 15:28:45"
"506","1945","78","19.56","14","1","2005-04-09 05:21:18"
"507","142","94","249.41","3","0","1982-03-24 10:07:36"
"508","816","79","264.15","4","1","1986-03-26 03:06:44"
"509","1119","92","446.06","10","0","2001-06-09 05:30:52"
"510","1878","21","106.19","16","1","1970-02-08 12:09:04"
"511","871","4","236.96","19","1","1983-05-28 06:08:37"
"512","214","57","102.78","19","1","1994-11-08 20:54:35"
"513","338","9","258.44","19","1","1990-10-01 06:51:06"
"514","1582","3","474.79","5","1","1972-03-14 00:08:57"
"515","35","28","344.72","12","0","2001-03-15 15:57:02"
"516","1911","51","425.33","19","1","1991-11-19 03:06:29"
"517","1715","94","20.51","13","1","2019-02-27 08:57:57"
"518","1484","57","34.15","2","0","2020-02-09 06:22:01"
"519","1876","33","341.84","17","0","2019-03-13 17:49:40"
"520","327","48","200.22","2","1","2004-01-01 18:50:23"
"521","867","6","415.31","11","1","2010-02-05 01:17:55"
"522","1955","77","243.45","2","0","1970-10-31 06:42:58"
"523","1901","37","218.97","12","0","2015-07-01 09:43:29"
"524","1626","37","422.92","1","0","1998-03-14 14:34:43"
"525","37","9","311.73","8","1","1973-11-20 10:03:19"
"526","1237","56","250.55","4","0","2004-05-18 20:05:43"
"527","880","67","143.76","2","1","1985-04-18 07:23:15"
"528","674","45","113.46","7","1","1995-07-24 01:54:52"
"529","279","76","302.48","4","1","2009-04-28 13:52:47"
"530","1807","78","476.14","19","0","1980-03-02 15:24:59"
"531","1510","46","409.04","6","1","2011-11-16 22:52:58"
"532","1037","18","249.45","3","1","1994-09-28 09:00:07"
"533","825","73","474.06","12","0","1990-06-18 19:16:16"
"534","748","98","14.43","6","1","2017-01-05 01:41:30"
"535","1419","43","202.54","3","0","2015-11-22 11:37:50"
"536","1301","73","351.32","18","1","1981-05-29 00:36:48"
"537","90","47","235.41","5","0","1997-01-27 22:05:07"
"538","180","1","401.41","16","0","1986-04-07 17:35:40"
"539","639","44","354.01","16","0","1985-02-07 09:47:03"
"540","1525","6","440.95","6","0","2019-09-27 10:02:08"
"541","225","76","319.73","8","0","1972-05-24 04:46:36"
"542","635","31","285.99","20","0","2017-04-17 06:14:31"
"543","777","56","204.44","18","1","2002-03-08 10:15:46"
"544","757","23","5.93","2","1","1970-12-26 05:21:42"
"545","971","12","222.03","6","1","2012-04-16 09:24:03"
"546","1297","60","382.89","4","1","2011-05-23 17:19:16"
"547","259","28","367.21","5","1","1992-06-23 06:44:33"
"548","747","50","286.40","17","0","2009-10-14 18:01:42"
"549","1002","58","419.68","20","1","2005-04-14 19:47:51"
"550","903","50","462.05","18","1","2017-08-31 19:30:11"
"551","1538","71","235.58","8","0","1985-04-09 03:50:16"
"552","1678","17","118.60","17","1","1984-08-22 07:18:23"
"553","1390","19","70.66","15","1","1992-10-05 09:36:51"
"554","231","46","82.11","13","0","1999-07-02 01:06:30"
"555","327","48","247.81","5","0","1994-11-16 21:12:39"
"556","1777","4","65.02","3","1","2000-08-01 02:37:07"
"557","262","37","80.59","11","0","1993-11-11 09:43:09"
"558","863","37","390.26","20","0","1979-05-28 16:27:01"
"559","1694","41","311.39","5","1","1974-04-14 07:23:11"
"560","875","96","98.37","13","1","2004-10-30 21:24:11"
"561","891","52","262.96","10","1","2007-07-16 06:49:44"
"562","1140","11","499.92","13","0","2011-12-05 13:01:50"
"563","82","76","265.44","13","1","1972-01-23 12:23:10"
"564","1233","12","309.98","4","1","1973-01-23 17:50:05"
"565","735","33","123.24","7","1","2009-03-23 15:34:00"
"566","1345","66","308.62","9","0","1993-10-23 16:21:06"
"567","1157","31","291.45","9","0","2002-12-14 03:21:28"
"568","1507","23","53.61","3","1","1971-12-17 08:56:42"
"569","1523","79","164.92","11","1","2021-02-07 09:18:53"
"570","1630","37","234.26","15","0","1972-02-03 15:36:51"
"571","1876","65","338.61","2","1","1975-05-14 20:29:29"
"572","1883","85","87.69","3","1","1998-09-27 13:32:38"
"573","795","72","274.32","2","1","2011-12-02 16:44:17"
"574","1104","44","163.80","10","1","2019-04-23 09:59:52"
"575","1166","87","323.56","5","1","2016-06-07 02:15:48"
"576","460","33","164.77","1","0","1975-04-10 15:07:18"
"577","1152","78","160.26","12","1","1995-04-21 21:26:41"
"578","4","74","298.71","15","0","2021-02-14 05:55:45"
"579","1475","60","481.37","12","1","2011-06-09 02:48:18"
"580","981","16","322.88","3","0","2021-10-28 15:03:45"
"581","1137","85","179.68","17","0","1976-05-26 07:42:16"
"582","884","47","350.09","2","0","1993-12-13 23:53:53"
"583","570","48","432.17","20","0","2000-09-11 00:27:32"
"584","124","46","304.65","11","0","1997-12-03 06:03:34"
"585","562","25","0.01","5","1","2015-10-07 17:04:42"
"586","648","57","245.19","11","0","2018-01-06 11:46:10"
"587","383","77","160.82","6","1","2006-09-18 15:07:24"
"588","119","39","378.27","2","1","2018-10-01 22:36:14"
"589","1671","34","33.99","9","1","1977-07-16 20:31:18"
"590","1415","35","91.57","17","1","1993-06-02 23:06:52"
"591","913","55","343.29","15","0","1993-11-28 06:27:33"
"592","78","66","290.34","14","0","1981-01-07 01:28:22"
"593","1329","84","21.88","3","0","1997-09-20 00:53:15"
"594","1119","4","442.49","8","0","1973-12-17 10:04:46"
"595","422","12","13.19","17","0","1982-02-27 04:43:35"
"596","577","64","154.52","14","1","1974-09-28 15:51:58"
"597","595","38","435.55","7","0","2005-01-16 11:27:57"
"598","921","51","164.36","16","1","2020-03-17 19:33:18"
"599","517","90","220.33","7","1","1974-09-07 00:06:36"
"600","1934","69","49.92","16","1","2018-04-01 21:05:38"
"601","836","44","444.00","13","0","1992-10-26 04:25:12"
"602","29","22","148.64","14","0","2020-10-25 12:21:02"
"603","288","75","50.70","1","1","1991-05-23 22:27:26"
"604","598","18","315.02","16","0","2005-12-20 13:13:40"
"605","332","66","424.95","16","0","2015-01-04 08:38:19"
"606","963","82","23.40","6","0","1984-03-16 08:33:14"
"607","1228","72","198.00","11","1","1996-12-22 20:50:59"
"608","1030","30","220.45","9","1","2004-09-15 15:25:48"
"609","821","28","59.45","1","0","1978-04-23 06:23:49"
"610","1329","77","460.26","11","0","1973-01-29 11:08:40"
"611","1083","52","62.05","13","0","1973-10-22 07:33:44"
"612","1488","17","475.64","15","0","2013-07-16 05:00:34"
"613","392","31","270.10","2","0","1986-11-10 12:31:46"
"614","1221","96","375.25","1","1","1983-11-11 10:14:02"
"615","489","42","202.43","20","1","1994-05-18 21:35:31"
"616","171","88","329.41","6","1","1972-12-23 15:18:32"
"617","807","76","499.59","15","0","1990-01-19 18:13:05"
"618","1241","38","430.50","2","0","1980-05-16 01:51:58"
"619","429","34","114.94","3","0","2008-11-27 22:47:07"
"620","496","18","8.99","17","0","1978-04-08 05:13:29"
"621","1057","16","39.40","15","0","2008-11-25 04:44:17"
"622","1702","5","495.33","11","1","2006-08-07 09:04:54"
"623","567","23","135.19","3","0","2008-09-12 09:48:11"
"624","1986","72","420.93","6","1","1984-12-27 07:57:36"
"625","683","76","108.22","6","0","1987-01-13 00:38:23"
"626","1514","6","335.46","6","0","1987-03-05 08:29:49"
"627","536","26","89.71","10","0","1995-11-02 17:34:35"
"628","315","10","121.65","17","0","2000-11-17 18:08:06"
"629","625","90","360.76","18","0","2020-02-23 06:18:18"
"630","1515","76","351.68","15","1","1972-03-07 10:16:39"
"631","710","30","239.07","14","1","1999-06-13 01:06:21"
"632","564","22","390.02","12","0","1977-11-04 22:22:03"
"633","1131","64","173.00","10","0","1978-01-02 14:51:58"
"634","1157","51","84.49","19","0","1994-08-05 08:34:42"
"635","247","24","84.31","9","0","1978-05-17 06:12:08"
"636","134","67","229.61","14","0","1991-02-08 23:12:49"
"637","465","68","159.87","14","1","1982-08-08 13:17:55"
"638","622","31","182.12","2","1","2016-03-19 09:54:26"
"639","410","8","31.38","1","1","2000-06-02 08:34:39"
"640","1224","57","22.01","18","0","1982-02-18 03:28:25"
"641","694","51","238.43","6","1","1980-09-01 01:13:00"
"642","901","62","43.05","15","0","2012-02-14 08:55:34"
"643","1657","79","80.82","18","0","2004-09-09 05:01:42"
"644","433","12","404.73","8","1","2009-04-04 03:38:32"
"645","874","78","411.19","13","0","1998-11-23 23:14:18"
"646","536","46","131.11","20","0","1979-08-27 11:44:25"
"647","13","69","211.46","13","1","1998-09-01 06:24:09"
"648","799","75","359.92","6","1","1997-05-31 20:08:55"
"649","1952","97","299.22","14","1","2019-09-03 02:53:36"
"650","1528","73","204.61","8","0","2003-01-11 07:50:43"
"651","1676","35","344.03","5","1","1991-01-04 00:43:54"
"652","300","69","106.25","7","0","2001-06-24 09:32:57"
"653","465","68","27.36","12","0","2015-04-15 15:09:56"
"654","558","70","93.16","4","1","2000-08-11 09:46:26"
"655","1510","78","314.06","4","0","2014-08-29 17:17:15"
"656","876","66","465.84","16","1","1997-02-06 22:07:29"
"657","1319","76","160.21","8","0","2004-04-04 03:01:19"
"658","265","2","498.14","12","0","2011-10-11 12:32:44"
"659","78","44","454.81","4","0","1992-09-24 08:51:26"
"660","787","18","329.85","3","0","1994-09-18 22:13:20"
"661","478","68","55.56","12","0","2021-06-04 03:52:17"
"662","1323","77","479.82","5","0","2002-10-02 09:47:52"
"663","326","50","151.00","6","0","1974-08-04 14:02:59"
"664","528","7","363.48","17","1","2003-09-07 13:25:39"
"665","564","58","310.65","13","1","1983-03-08 10:24:17"
"666","713","31","80.17","2","0","1970-12-18 19:52:22"
"667","988","70","133.57","8","0","2020-05-18 20:02:12"
"668","866","6","466.06","3","0","2010-06-09 15:01:23"
"669","387","10","62.66","15","1","2015-10-17 13:19:04"
"670","1701","79","307.99","16","1","2021-02-13 21:33:06"
"671","1921","20","473.37","3","0","2002-01-15 13:37:16"
"672","1907","83","157.67","19","1","1994-08-08 06:52:56"
"673","1235","8","297.91","11","1","1985-12-26 18:56:07"
"674","142","96","134.76","2","0","2016-01-24 00:32:32"
"675","1898","21","25.92","20","1","1986-02-16 18:30:55"
"676","686","33","220.96","6","1","1981-03-15 17:14:35"
"677","296","63","286.95","10","1","1975-01-22 12:20:46"
"678","599","33","147.42","3","0","1973-10-10 11:23:03"
"679","852","42","479.81","9","0","1991-07-24 19:56:18"
"680","263","30","465.46","1","0","1992-09-30 19:00:48"
"681","1237","68","112.14","12","0","1995-06-08 06:00:38"
"682","335","22","328.25","17","0","1986-08-29 19:07:17"
"683","1911","37","455.40","3","1","2005-08-31 00:14:19"
"684","1540","92","78.00","10","1","1975-02-22 22:42:03"
"685","54","62","498.79","3","0","2008-11-26 13:23:10"
"686","710","30","236.49","1","0","2009-05-30 16:37:08"
"687","1493","92","127.57","12","0","2001-03-28 14:50:11"
"688","1577","99","200.55","16","0","2008-12-14 09:33:08"
"689","344","78","126.50","10","0","1991-04-18 06:07:37"
"690","1170","23","416.94","1","1","1994-12-11 15:07:16"
"691","134","63","257.39","18","0","2012-07-06 13:13:24"
"692","1339","3","1.07","3","0","1987-10-23 17:23:46"
"693","1636","73","427.27","15","0","1981-05-21 18:37:20"
"694","771","49","7.69","15","1","1977-07-13 07:49:50"
"695","1036","23","191.06","4","0","1987-05-03 10:12:55"
"696","771","49","115.18","9","0","1993-12-28 09:43:44"
"697","39","16","72.35","1","0","2000-09-20 16:18:33"
"698","757","58","470.51","18","1","2000-07-02 23:13:03"
"699","1329","77","321.48","12","1","2006-07-16 23:23:10"
"700","374","97","303.56","14","1","1989-01-09 17:13:25"
"701","1592","28","152.47","8","1","1980-06-18 02:13:45"
"702","606","64","390.50","12","1","1987-03-18 14:28:21"
"703","274","71","37.42","18","1","2020-07-04 19:58:02"
"704","564","20","275.51","8","1","1997-01-18 14:10:57"
"705","98","76","370.04","8","1","1990-02-03 05:38:37"
"706","646","74","149.94","10","0","1998-08-26 11:02:39"
"707","686","33","128.85","13","1","1989-11-15 15:11:13"
"708","1762","9","183.66","13","1","1990-11-23 09:06:18"
"709","1786","18","152.76","7","1","2003-08-24 15:17:38"
"710","1170","20","46.59","5","0","2012-11-27 03:02:36"
"711","270","44","318.67","9","1","1980-12-18 22:30:20"
"712","713","91","220.51","11","1","1980-05-23 07:36:50"
"713","1406","88","12.65","19","0","2021-03-10 01:15:30"
"714","635","29","427.34","10","1","1987-01-15 16:54:10"
"715","996","31","8.25","2","0","2016-01-08 12:02:01"
"716","577","7","317.24","19","1","1983-06-08 22:43:28"
"717","1726","71","204.13","9","1","2004-05-15 10:29:42"
"718","568","63","95.48","11","0","2013-05-04 10:37:06"
"719","1445","79","322.70","15","0","1994-11-20 01:39:45"
"720","663","59","219.74","7","0","2016-12-27 04:13:19"
"721","1742","55","96.43","9","1","2020-10-26 22:40:52"
"722","388","19","486.96","4","1","2002-11-12 03:43:07"
"723","1484","48","110.76","17","1","1997-09-07 21:22:07"
"724","1139","4","105.44","2","0","1998-07-05 03:36:33"
"725","766","23","437.12","15","1","2017-02-26 13:01:44"
"726","302","73","197.24","3","0","2006-09-01 04:03:34"
"727","965","47","420.62","15","0","1997-06-24 11:19:25"
"728","23","57","45.70","6","0","2006-03-27 23:47:51"
"729","59","21","139.19","19","0","2003-03-27 21:58:36"
"730","192","73","168.97","10","1","2018-04-14 16:06:44"
"731","844","41","180.63","11","0","1992-05-07 10:48:20"
"732","926","16","202.77","20","1","1987-07-20 01:43:23"
"733","1234","11","413.46","6","0","1981-08-13 10:10:03"
"734","1489","82","249.54","3","0","2015-11-27 02:41:57"
"735","116","69","94.48","7","0","2004-06-06 11:39:00"
"736","27","98","412.55","2","1","1989-05-19 00:04:45"
"737","1247","29","491.24","18","1","1985-09-05 11:21:04"
"738","823","24","262.49","3","1","2020-09-20 01:02:41"
"739","852","42","36.15","20","1","2009-06-16 00:36:23"
"740","837","8","333.73","5","0","1976-06-04 17:44:05"
"741","1290","68","208.29","13","1","2004-05-09 21:02:08"
"742","1598","78","151.56","5","1","1979-03-09 04:55:12"
"743","1841","16","175.18","4","1","1973-04-11 00:12:42"
"744","863","63","382.15","9","1","2001-07-01 06:07:28"
"745","1641","42","154.94","8","1","1982-01-22 08:56:40"
"746","880","68","394.40","5","0","1974-06-14 15:12:36"
"747","1117","37","266.91","12","0","2012-03-19 07:59:01"
"748","236","12","489.77","1","1","2010-07-17 12:22:37"
"749","21","19","19.43","5","1","1973-07-25 21:29:15"
"750","39","90","371.00","4","1","2003-11-10 02:55:14"
"751","1762","43","500.62","13","0","1979-04-29 12:49:53"
"752","1771","14","264.73","16","1","1984-11-06 19:21:58"
"753","1866","43","153.35","15","0","2005-02-21 02:14:45"
"754","1626","14","12.73","3","0","2002-12-09 08:05:06"
"755","769","90","252.65","17","0","1993-11-27 14:28:14"
"756","651","8","462.43","20","1","2013-02-19 18:19:41"
"757","277","17","172.12","3","1","1972-09-20 18:58:35"
"758","1297","60","449.36","16","1","2009-02-19 23:47:26"
"759","403","73","286.13","9","1","2021-01-21 19:04:34"
"760","300","38","272.21","1","1","1999-09-01 01:00:55"
"761","394","12","352.93","1","0","1971-12-14 03:54:58"
"762","691","58","113.48","15","1","2015-02-11 09:17:33"
"763","860","91","284.17","15","0","1981-09-26 04:52:46"
"764","1637","97","63.06","19","1","1997-05-17 06:26:04"
"765","928","90","227.88","17","0","1979-10-13 04:42:30"
"766","1173","81","354.54","13","1","2019-08-26 08:22:36"
"767","1337","79","306.10","12","1","1975-10-23 22:41:09"
"768","941","54","57.98","6","0","2009-12-03 01:26:45"
"769","1770","97","170.20","19","0","2015-09-11 14:34:15"
"770","1902","81","13.87","2","0","1986-04-18 17:02:35"
"771","377","57","218.27","15","1","1970-07-11 10:54:51"
"772","1771","41","48.27","4","0","1976-06-26 23:16:13"
"773","1171","55","29.48","14","0","1983-10-28 08:17:29"
"774","1598","95","152.68","16","0","1996-07-11 05:14:18"
"775","640","73","88.83","14","1","1984-10-14 23:08:19"
"776","1137","85","125.71","20","0","1981-11-07 02:36:24"
"777","152","31","450.37","12","1","2020-07-23 09:37:20"
"778","1458","76","77.53","13","0","1988-08-04 19:19:57"
"779","1711","9","137.05","17","1","2020-03-29 06:23:17"
"780","1930","78","27.65","4","1","1985-03-06 01:49:33"
"781","13","10","398.81","4","0","2013-07-11 10:02:40"
"782","253","13","398.31","10","1","1987-03-03 22:18:52"
"783","877","67","173.47","8","0","2016-04-09 07:41:28"
"784","491","65","389.84","11","1","1992-05-13 13:34:04"
"785","3","12","24.68","20","1","1984-12-01 18:13:48"
"786","1691","38","236.87","15","1","1989-11-26 05:20:37"
"787","213","95","163.59","2","1","2020-09-22 10:04:08"
"788","404","14","328.03","1","1","1993-12-15 11:05:53"
"789","724","69","167.34","12","0","1988-03-13 23:59:14"
"790","1241","11","427.19","6","0","2018-05-22 16:15:29"
"791","658","55","190.09","13","0","1999-11-20 23:03:17"
"792","623","81","491.82","3","0","1991-06-10 21:04:51"
"793","674","68","389.51","9","1","1972-12-07 01:34:06"
"794","1410","28","495.15","13","1","2000-01-06 00:57:53"
"795","1631","24","451.16","15","0","1973-08-06 03:54:42"
"796","1554","83","217.35","12","0","1991-06-09 20:54:53"
"797","526","47","412.91","14","1","1993-05-21 20:33:22"
"798","296","63","342.54","18","1","2011-10-02 02:32:29"
"799","41","27","408.95","6","1","2019-08-07 21:46:03"
"800","1456","82","4.60","17","1","2012-04-04 22:36:52"
"801","903","52","118.27","15","1","2001-03-16 12:07:58"
"802","425","3","162.41","8","0","1996-06-18 08:43:23"
"803","567","23","337.31","5","1","1983-11-15 18:53:11"
"804","1219","83","390.21","12","0","2005-04-08 18:21:22"
"805","1258","33","20.54","1","0","2002-11-18 22:24:18"
"806","804","0","264.02","9","0","1975-09-28 13:41:43"
"807","640","68","87.53","2","1","1979-04-24 10:50:14"
"808","811","36","91.27","20","1","2008-01-06 15:42:08"
"809","1290","64","126.76","17","1","1977-09-13 03:05:41"
"810","847","84","373.37","17","0","1982-08-11 09:48:43"
"811","962","93","275.09","1","1","2020-05-11 15:45:54"
"812","556","44","155.07","2","1","1970-12-20 14:03:11"
"813","1794","32","427.34","1","1","1998-09-14 20:25:37"
"814","214","57","387.16","7","1","2002-07-31 03:50:31"
"815","225","76","303.20","5","1","1978-05-09 22:42:41"
"816","1514","35","255.94","19","0","2010-02-02 13:26:35"
"817","707","23","490.77","8","0","1994-01-28 02:28:29"
"818","1104","49","221.44","18","1","1998-02-06 01:14:06"
"819","1536","1","350.92","7","1","1993-06-25 16:41:54"
"820","646","28","74.46","15","0","1991-05-09 21:38:03"
"821","1931","35","90.80","18","1","1972-01-05 02:18:37"
"822","1664","5","218.20","5","1","1985-12-06 02:29:43"
"823","1501","84","42.59","8","1","2021-04-11 11:52:19"
"824","1062","78","330.87","15","1","1972-02-22 18:00:15"
"825","1437","3","229.94","20","0","1996-04-04 12:27:37"
"826","1256","17","122.33","14","1","2013-04-20 03:54:59"
"827","521","7","383.65","1","1","2017-03-07 19:02:36"
"828","319","73","394.73","8","1","1977-09-27 18:22:28"
"829","1155","42","104.44","18","1","1978-02-09 11:36:08"
"830","1281","10","467.54","1","1","1982-08-31 17:19:09"
"831","1524","30","60.42","19","0","2006-04-06 01:10:13"
"832","597","72","198.74","15","1","1971-03-30 09:46:25"
"833","1757","23","209.14","19","0","1989-06-12 04:26:12"
"834","777","50","119.78","10","1","1990-05-26 12:50:07"
"835","322","82","159.95","16","1","2003-09-19 07:14:36"
"836","787","89","286.19","2","1","2013-06-11 22:16:41"
"837","638","57","390.55","16","0","2012-09-16 16:04:04"
"838","1140","47","277.75","11","1","2007-01-27 06:03:03"
"839","21","19","364.12","9","0","1975-07-05 23:13:44"
"840","795","33","137.84","6","1","1988-02-11 07:14:27"
"841","866","37","389.58","8","0","1982-08-07 04:48:11"
"842","1514","91","15.13","2","1","1970-09-18 06:41:11"
"843","1272","22","332.63","4","1","1975-01-16 21:54:24"
"844","376","46","327.85","16","0","2011-09-18 15:28:57"
"845","847","84","151.63","8","1","2019-03-13 22:49:49"
"846","247","24","278.68","7","1","1982-02-06 22:07:19"
"847","1298","70","304.14","3","1","1989-07-02 02:14:29"
"848","420","42","152.03","13","1","2017-08-07 23:51:15"
"849","1347","50","155.54","12","1","1996-11-23 06:14:22"
"850","1666","91","86.63","8","1","2013-09-11 23:12:49"
"851","642","42","192.97","5","0","2002-09-27 00:33:05"
"852","872","15","167.58","3","1","1971-09-02 07:29:33"
"853","1759","93","222.59","11","0","2018-09-15 21:00:46"
"854","1188","82","481.11","4","0","2003-10-04 00:20:18"
"855","649","23","462.17","7","0","2014-01-19 13:29:21"
"856","962","76","334.78","9","1","1971-03-18 07:03:55"
"857","174","99","232.53","5","1","1973-09-28 09:44:09"
"858","174","30","57.10","1","1","1991-06-05 14:21:23"
"859","165","30","5.27","4","0","1999-05-18 02:10:38"
"860","567","23","472.76","9","0","2002-01-13 08:17:55"
"861","322","77","220.66","12","0","2015-11-15 14:31:26"
"862","379","79","216.11","3","0","2010-07-17 10:21:51"
"863","1493","92","159.15","13","1","1982-05-09 02:51:50"
"864","429","95","229.19","18","0","1970-11-24 22:50:32"
"865","829","94","20.92","1","1","2012-08-10 15:33:44"
"866","1636","25","294.47","8","0","1994-01-18 22:39:12"
"867","966","8","459.77","5","0","1989-02-17 16:40:11"
"868","587","60","444.33","10","0","1996-11-05 11:34:54"
"869","248","47","82.79","12","0","1975-05-04 19:39:20"
"870","496","78","179.91","17","0","2001-09-25 16:44:33"
"871","1084","24","281.37","3","1","2016-03-15 22:00:51"
"872","248","47","384.43","14","0","2004-04-21 19:04:56"
"873","703","83","196.86","3","0","1977-04-18 03:35:49"
"874","1401","94","300.54","17","0","2001-11-24 21:10:06"
"875","509","40","205.59","6","0","1992-02-15 16:46:04"
"876","1435","66","360.88","11","0","1993-05-28 16:30:10"
"877","180","34","483.60","2","1","2004-12-26 17:26:56"
"878","1005","30","297.90","5","1","1981-03-10 17:02:19"
"879","346","62","254.23","14","1","1985-04-14 16:45:35"
"880","795","74","57.47","9","1","2012-08-28 09:53:45"
"881","1554","30","146.59","4","0","1997-03-20 13:50:19"
"882","1157","51","453.26","9","1","2005-03-26 22:14:52"
"883","917","66","300.34","13","0","1983-05-01 13:09:14"
"884","1417","70","152.53","2","1","2015-10-27 19:39:01"
"885","349","81","108.13","13","1","2021-01-01 11:22:35"
"886","1582","11","8.93","3","0","2016-03-21 06:43:00"
"887","1961","43","159.77","17","1","1996-10-14 10:16:02"
"888","934","57","180.41","1","1","1983-02-07 06:48:22"
"889","462","64","430.13","20","0","1975-03-07 14:36:22"
"890","67","2","74.75","7","0","2008-09-29 07:26:54"
"891","1409","61","55.78","10","0","2000-11-03 04:43:40"
"892","1905","98","324.93","15","1","1988-06-29 09:48:55"
"893","535","91","183.46","20","0","1997-12-16 13:28:54"
"894","1381","24","383.93","12","1","1970-04-24 13:41:41"
"895","1117","65","12.77","6","0","1990-06-15 17:10:02"
"896","528","7","385.98","7","1","1983-06-01 03:36:25"
"897","1199","77","397.30","2","0","2012-05-26 00:02:55"
"898","276","41","212.14","6","1","1994-01-04 20:07:51"
"899","1739","10","131.48","11","1","2010-07-17 23:55:47"
"900","1071","16","392.26","12","1","1986-12-04 19:49:07"
"901","429","95","232.08","18","0","1975-01-09 11:23:23"
"902","1170","20","254.31","17","0","2008-04-18 19:53:03"
"903","1716","5","68.91","9","0","2006-05-11 09:46:26"
"904","1884","50","473.44","1","0","2007-12-15 18:01:23"
"905","1746","80","52.02","5","1","1991-08-26 08:09:47"
"906","1228","72","193.24","19","1","1998-10-28 13:41:37"
"907","531","21","22.62","11","1","2001-02-27 04:50:50"
"908","965","72","160.04","10","1","2020-03-27 19:06:59"
"909","1785","10","233.41","9","1","1988-01-17 03:55:35"
"910","1130","49","327.12","6","1","2012-01-24 06:01:24"
"911","816","67","217.90","17","0","2012-06-09 14:52:57"
"912","425","77","182.76","18","0","1983-07-17 08:06:27"
"913","829","7","14.25","10","1","1984-08-13 01:19:17"
"914","1391","92","264.65","7","1","1992-10-20 05:17:44"
"915","816","85","338.00","1","1","2018-12-04 07:11:26"
"916","751","99","297.14","14","1","1992-11-27 18:19:49"
"917","1877","25","307.89","16","0","1981-10-17 03:36:27"
"918","332","99","419.17","13","0","1995-03-16 14:55:50"
"919","648","57","150.14","4","0","1988-04-24 05:37:42"
"920","1898","11","4.66","20","1","1997-05-15 09:40:11"
"921","231","75","316.88","3","1","2015-07-07 16:06:58"
"922","729","47","412.14","12","1","2020-07-05 02:40:55"
"923","795","33","107.64","14","0","1997-06-10 02:50:42"
"924","280","67","349.50","10","1","2015-05-12 15:38:12"
"925","517","28","458.05","13","0","1973-11-16 20:34:07"
"926","1746","59","193.22","13","1","1985-05-24 11:13:02"
"927","1724","24","48.27","1","1","2003-01-22 00:05:47"
"928","393","46","432.14","19","0","2004-02-20 07:22:24"
"929","645","14","20.73","9","0","1977-03-16 10:12:43"
"930","632","48","13.21","7","1","1985-11-04 16:53:12"
"931","1374","52","101.41","3","0","2019-11-08 04:24:10"
"932","1393","30","477.75","1","1","2015-05-30 05:03:05"
"933","1325","53","377.16","6","1","1974-12-13 22:02:03"
"934","1909","96","317.71","13","1","1973-02-15 20:56:05"
"935","461","91","107.23","18","1","1997-05-15 21:11:38"
"936","1301","73","429.50","3","1","1974-05-21 07:42:41"
"937","1393","39","360.02","18","1","1995-03-19 20:20:35"
"938","491","65","16.55","4","1","1990-10-29 09:41:48"
"939","23","48","128.65","3","1","1990-02-12 10:00:56"
"940","1996","9","224.46","3","0","1976-03-26 20:46:36"
"941","577","64","450.03","12","1","2021-09-19 20:32:10"
"942","782","46","315.57","1","1","1973-01-03 12:36:37"
"943","878","10","129.14","4","0","2013-08-11 23:55:39"
"944","1011","62","450.81","13","1","1996-05-24 13:09:32"
"945","1111","79","18.02","5","1","1980-09-04 00:33:13"
"946","1634","90","466.57","5","1","1977-02-21 13:36:02"
"947","819","82","97.38","6","0","1995-05-13 16:07:49"
"948","693","52","378.52","15","0","1980-09-03 22:10:42"
"949","942","21","480.76","18","0","1991-03-07 18:56:26"
